20171015141727,10.0.0.2,48366,10.0.0.1,5001,3,0.0-1.0,262144,2097152
20171015141729,10.0.0.2,48366,10.0.0.1,5001,3,1.0-2.0,393216,3145728
20171015141730,10.0.0.2,48366,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20171015141731,10.0.0.2,48366,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171015141732,10.0.0.2,48366,10.0.0.1,5001,3,4.0-5.0,262144,2097152
20171015141732,10.0.0.2,48366,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171015141733,10.0.0.2,48366,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20171015141735,10.0.0.2,48366,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171015141736,10.0.0.2,48366,10.0.0.1,5001,3,8.0-9.0,393216,3145728
20171015141736,10.0.0.2,48366,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171015141738,10.0.0.2,48366,10.0.0.1,5001,3,10.0-11.0,393216,3145728
20171015141739,10.0.0.2,48366,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171015141740,10.0.0.2,48366,10.0.0.1,5001,3,12.0-13.0,393216,3145728
20171015141741,10.0.0.2,48366,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171015141742,10.0.0.2,48366,10.0.0.1,5001,3,14.0-15.0,393216,3145728
20171015141743,10.0.0.2,48366,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171015141744,10.0.0.2,48366,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171015141745,10.0.0.2,48366,10.0.0.1,5001,3,17.0-18.0,393216,3145728
20171015141745,10.0.0.2,48366,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171015141746,10.0.0.2,48366,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171015141748,10.0.0.2,48366,10.0.0.1,5001,3,20.0-21.0,524288,4194304
20171015141749,10.0.0.2,48366,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171015141749,10.0.0.2,48366,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20171015141750,10.0.0.2,48366,10.0.0.1,5001,3,23.0-24.0,393216,3145728
20171015141751,10.0.0.2,48366,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171015141752,10.0.0.2,48366,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20171015141753,10.0.0.2,48366,10.0.0.1,5001,3,26.0-27.0,393216,3145728
20171015141755,10.0.0.2,48366,10.0.0.1,5001,3,27.0-28.0,393216,3145728
20171015141756,10.0.0.2,48366,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171015141757,10.0.0.2,48366,10.0.0.1,5001,3,29.0-30.0,393216,3145728
20171015141758,10.0.0.2,48366,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171015141759,10.0.0.2,48366,10.0.0.1,5001,3,31.0-32.0,393216,3145728
20171015141800,10.0.0.2,48366,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171015141801,10.0.0.2,48366,10.0.0.1,5001,3,33.0-34.0,393216,3145728
20171015141801,10.0.0.2,48366,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171015141803,10.0.0.2,48366,10.0.0.1,5001,3,35.0-36.0,393216,3145728
20171015141803,10.0.0.2,48366,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20171015141805,10.0.0.2,48366,10.0.0.1,5001,3,37.0-38.0,393216,3145728
20171015141805,10.0.0.2,48366,10.0.0.1,5001,3,38.0-39.0,131072,1048576
20171015141807,10.0.0.2,48366,10.0.0.1,5001,3,39.0-40.0,393216,3145728
20171015141808,10.0.0.2,48366,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20171015141808,10.0.0.2,48366,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20171015141809,10.0.0.2,48366,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20171015141811,10.0.0.2,48366,10.0.0.1,5001,3,43.0-44.0,393216,3145728
20171015141812,10.0.0.2,48366,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171015141812,10.0.0.2,48366,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171015141813,10.0.0.2,48366,10.0.0.1,5001,3,46.0-47.0,393216,3145728
20171015141814,10.0.0.2,48366,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171015141816,10.0.0.2,48366,10.0.0.1,5001,3,48.0-49.0,393216,3145728
20171015141817,10.0.0.2,48366,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171015141818,10.0.0.2,48366,10.0.0.1,5001,3,50.0-51.0,393216,3145728
20171015141818,10.0.0.2,48366,10.0.0.1,5001,3,51.0-52.0,131072,1048576
20171015141819,10.0.0.2,48366,10.0.0.1,5001,3,52.0-53.0,393216,3145728
20171015141821,10.0.0.2,48366,10.0.0.1,5001,3,53.0-54.0,393216,3145728
20171015141821,10.0.0.2,48366,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171015141822,10.0.0.2,48366,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171015141823,10.0.0.2,48366,10.0.0.1,5001,3,56.0-57.0,393216,3145728
20171015141825,10.0.0.2,48366,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171015141826,10.0.0.2,48366,10.0.0.1,5001,3,58.0-59.0,393216,3145728
20171015141826,10.0.0.2,48366,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171015141826,10.0.0.2,48366,10.0.0.1,5001,3,0.0-60.5,19005440,2514614
