1508086277,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086277,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086278,s1,0.00,42.00,42.00,42,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086278,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086278,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086278,s2,0.00,42.00,42.00,42,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086278,s1-eth2,7284.00,204432.00,211716.00,204432,7284,94.00,136.00,230.00,136,94,0.00,0.00,0,0
1508086278,s1-eth1,193834.00,7198.00,201032.00,7198,193834,129.00,93.00,222.00,93,129,0.00,0.00,0,0
1508086278,s2-eth2,66.00,222.00,288.00,222,66,1.00,3.00,4.00,3,1,0.00,0.00,0,0
1508086278,s2-eth1,564.00,66.00,630.00,66,564,4.00,1.00,5.00,1,4,0.00,0.00,0,0
1508086278,lo,480.00,480.00,960.00,480,480,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1508086278,total,202228.00,212482.00,414710.00,212482,202228,234.00,241.00,475.00,241,234,0.00,0.00,0,0
1508086279,s1,0.00,42.00,42.00,42,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086279,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086279,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086279,s2,0.00,42.00,42.00,42,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086279,s1-eth2,12342.00,255908.00,268250.00,255908,12342,161.00,170.00,331.00,170,161,0.00,0.00,0,0
1508086279,s1-eth1,249852.00,12416.00,262268.00,12416,249852,166.00,162.00,328.00,162,166,0.00,0.00,0,0
1508086279,s2-eth2,6344.00,159012.00,165356.00,159012,6344,82.00,106.00,188.00,106,82,0.00,0.00,0,0
1508086279,s2-eth1,148414.00,6344.00,154758.00,6344,148414,99.00,82.00,181.00,82,99,0.00,0.00,0,0
1508086279,lo,480.00,480.00,960.00,480,480,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1508086279,total,417432.00,434244.00,851676.00,434244,417432,514.00,528.00,1042.00,528,514,0.00,0.00,0,0
1508086280,s1,0.00,42.00,42.00,42,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086280,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
