1508086804,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086804,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086805,s1,90.00,340.00,430.00,340,90,1.00,4.00,5.00,4,1,0.00,0.00,0,0
1508086805,eth0,608.00,980.00,1588.00,980,608,8.00,8.00,16.00,8,8,0.00,0.00,0,0
1508086805,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086805,s2,250.00,250.00,500.00,250,250,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1508086805,s1-eth2,10982.00,248546.00,259528.00,248546,10982,131.00,167.00,298.00,167,131,0.00,0.00,0,0
1508086805,s1-eth1,249138.00,9622.00,258760.00,9622,249138,177.00,123.00,300.00,123,177,0.00,0.00,0,0
1508086805,s2-eth2,1664.00,160.00,1824.00,160,1664,12.00,2.00,14.00,2,12,0.00,0.00,0,0
1508086805,s2-eth1,1754.00,90.00,1844.00,90,1754,13.00,1.00,14.00,1,13,0.00,0.00,0,0
1508086805,lo,4264.00,4264.00,8528.00,4264,4264,45.00,45.00,90.00,45,45,0.00,0.00,0,0
1508086805,total,268750.00,264252.00,533002.00,264252,268750,390.00,353.00,743.00,353,390,0.00,0.00,0,0
1508086806,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086806,eth0,151.85,244.76,396.60,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1508086806,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086806,s2,0.00,89.91,89.91,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086806,s1-eth2,10959.04,255610.39,266569.44,255866,10970,129.87,168.83,298.70,169,130,0.00,0.00,0,0
1508086806,s1-eth1,250073.94,9488.51,259562.44,9498,250324,166.83,122.88,289.71,123,167,0.00,0.00,0,0
1508086806,s2-eth2,1074.93,89.91,1164.84,90,1076,5.00,1.00,5.99,1,5,0.00,0.00,0,0
1508086806,s2-eth1,1486.51,0.00,1486.51,0,1488,6.99,0.00,6.99,0,7,0.00,0.00,0,0
1508086806,lo,628.37,628.37,1256.74,629,629,6.99,6.99,13.99,7,7,0.00,0.00,0,0
1508086806,total,264374.62,266151.84,530526.50,266418,264639,317.68,302.70,620.38,303,318,0.00,0.00,0,0
1508086807,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086807,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086807,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086807,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086807,s1-eth2,9235.00,252838.00,262073.00,252838,9235,117.00,167.00,284.00,167,117,0.00,0.00,0,0
1508086807,s1-eth1,251431.00,8908.00,260339.00,8908,251431,167.00,116.00,283.00,116,167,0.00,0.00,0,0
1508086807,s2-eth2,669.00,0.00,669.00,0,669,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1508086807,s2-eth1,327.00,0.00,327.00,0,327,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1508086807,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086807,total,261662.00,261746.00,523408.00,261746,261662,287.00,283.00,570.00,283,287,0.00,0.00,0,0
1508086808,s1,70.00,70.00,140.00,70,70,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1508086808,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086808,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508086808,s2,0.00,70.00,70.00,70,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508086808,s1-eth2,10345.00,260408.00,270753.00,260408,10345,134.00,172.00,306.00,172,134,0.00,0.00,0,0
1508086808,s1-eth1,248703.00,10168.00,258871.00,10168,248703,167.00,132.00,299.00,132,167,0.00,0.00,0,0
1508086808,s2-eth2,177.00,0.00,177.00,0,177,2.00,0.00,2.00,0,2,0.00,0.00,0,0
1508086808,s2-eth1,107.00,70.00,177.00,70,107,1.00,1.00,2.00,1,1,0.00,0.00,0,0
1508086808,lo,804.00,804.00,1608.00,804,804,9.00,9.00,18.00,9,9,0.00,0.00,0,0
