1508092161,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092161,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092162,s1,90.00,160.00,250.00,160,90,1.00,2.00,3.00,2,1,0.00,0.00,0,0
1508092162,eth0,608.00,980.00,1588.00,980,608,8.00,8.00,16.00,8,8,0.00,0.00,0,0
1508092162,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092162,s2,160.00,340.00,500.00,340,160,2.00,4.00,6.00,4,2,0.00,0.00,0,0
1508092162,s1-eth2,1414.00,160.00,1574.00,160,1414,9.00,2.00,11.00,2,9,0.00,0.00,0,0
1508092162,s1-eth1,1684.00,0.00,1684.00,0,1684,12.00,0.00,12.00,0,12,0.00,0.00,0,0
1508092162,s2-eth2,1754.00,90.00,1844.00,90,1754,13.00,1.00,14.00,1,13,0.00,0.00,0,0
1508092162,s2-eth1,1966.00,250.00,2216.00,250,1966,11.00,3.00,14.00,3,11,0.00,0.00,0,0
1508092162,lo,3792.00,3792.00,7584.00,3792,3792,41.00,41.00,82.00,41,41,0.00,0.00,0,0
1508092162,total,11468.00,5772.00,17240.00,5772,11468,97.00,61.00,158.00,61,97,0.00,0.00,0,0
1508092163,s1,0.00,90.00,90.00,90,0,0.00,1.00,1.00,1,0,0.00,0.00,0,0
1508092163,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1508092163,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092163,s2,90.00,0.00,90.00,0,90,1.00,0.00,1.00,0,1,0.00,0.00,0,0
1508092163,s1-eth2,1156.00,90.00,1246.00,90,1156,5.00,1.00,6.00,1,5,0.00,0.00,0,0
1508092163,s1-eth1,1371.00,0.00,1371.00,0,1371,5.00,0.00,5.00,0,5,0.00,0.00,0,0
1508092163,s2-eth2,1568.00,0.00,1568.00,0,1568,7.00,0.00,7.00,0,7,0.00,0.00,0,0
1508092163,s2-eth1,684.00,0.00,684.00,0,684,3.00,0.00,3.00,0,3,0.00,0.00,0,0
1508092163,lo,917.00,917.00,1834.00,917,917,10.00,10.00,20.00,10,10,0.00,0.00,0,0
1508092163,total,5938.00,1342.00,7280.00,1342,5938,33.00,14.00,47.00,14,33,0.00,0.00,0,0
1508092164,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092164,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508092164,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
