1508034458,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s3,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034458,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034459,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034459,s1,250.00,410.00,660.00,410,250,3.00,5.00,8.00,5,3,0.00,0.00,0,0
1508034459,eth0,1064.00,1715.00,2779.00,1715,1064,14.00,14.00,28.00,14,14,0.00,0.00,0,0
1508034459,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034459,s2,250.00,180.00,430.00,180,250,3.00,2.00,5.00,2,3,0.00,0.00,0,0
1508034459,s1-eth2,1844.00,160.00,2004.00,160,1844,14.00,2.00,16.00,2,14,0.00,0.00,0,0
1508034459,s1-eth1,1576.00,250.00,1826.00,250,1576,11.00,3.00,14.00,3,11,0.00,0.00,0,0
1508034459,s3,250.00,340.00,590.00,340,250,3.00,4.00,7.00,4,3,0.00,0.00,0,0
1508034459,s2-eth2,1774.00,90.00,1864.00,90,1774,13.00,1.00,14.00,1,13,0.00,0.00,0,0
1508034459,s2-eth1,2119.00,90.00,2209.00,90,2119,14.00,1.00,15.00,1,14,0.00,0.00,0,0
1508034459,lo,7819.00,7819.00,15638.00,7819,7819,84.00,84.00,168.00,84,84,0.00,0.00,0,0
1508034459,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508034459,s3-eth2,1851.00,250.00,2101.00,250,1851,11.00,3.00,14.00,3,11,0.00,0.00,0,0
1508034459,s3-eth1,1989.00,90.00,2079.00,90,1989,13.00,1.00,14.00,1,13,0.00,0.00,0,0
1508034459,total,20786.00,11394.00,32180.00,11394,20786,183.00,120.00,303.00,120,183,0.00,0.00,0,0
