20171015115016,10.0.0.2,42467,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20171015115017,10.0.0.2,42467,10.0.0.1,5001,3,1.0-2.0,524288,4194304
20171015115018,10.0.0.2,42467,10.0.0.1,5001,3,2.0-3.0,393216,3145728
20171015115019,10.0.0.2,42467,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171015115021,10.0.0.2,42467,10.0.0.1,5001,3,4.0-5.0,393216,3145728
20171015115021,10.0.0.2,42467,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171015115022,10.0.0.2,42467,10.0.0.1,5001,3,6.0-7.0,393216,3145728
20171015115023,10.0.0.2,42467,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171015115024,10.0.0.2,42467,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171015115025,10.0.0.2,42467,10.0.0.1,5001,3,9.0-10.0,393216,3145728
20171015115026,10.0.0.2,42467,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171015115027,10.0.0.2,42467,10.0.0.1,5001,3,11.0-12.0,393216,3145728
20171015115028,10.0.0.2,42467,10.0.0.1,5001,3,12.0-13.0,393216,3145728
20171015115029,10.0.0.2,42467,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171015115030,10.0.0.2,42467,10.0.0.1,5001,3,14.0-15.0,393216,3145728
20171015115031,10.0.0.2,42467,10.0.0.1,5001,3,15.0-16.0,393216,3145728
20171015115032,10.0.0.2,42467,10.0.0.1,5001,3,16.0-17.0,393216,3145728
20171015115033,10.0.0.2,42467,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20171015115034,10.0.0.2,42467,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171015115035,10.0.0.2,42467,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171015115037,10.0.0.2,42467,10.0.0.1,5001,3,20.0-21.0,393216,3145728
20171015115037,10.0.0.2,42467,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171015115038,10.0.0.2,42467,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20171015115039,10.0.0.2,42467,10.0.0.1,5001,3,23.0-24.0,393216,3145728
20171015115040,10.0.0.2,42467,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171015115041,10.0.0.2,42467,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20171015115042,10.0.0.2,42467,10.0.0.1,5001,3,26.0-27.0,393216,3145728
20171015115043,10.0.0.2,42467,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20171015115044,10.0.0.2,42467,10.0.0.1,5001,3,28.0-29.0,393216,3145728
20171015115046,10.0.0.2,42467,10.0.0.1,5001,3,29.0-30.0,393216,3145728
20171015115046,10.0.0.2,42467,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171015115048,10.0.0.2,42467,10.0.0.1,5001,3,31.0-32.0,393216,3145728
20171015115048,10.0.0.2,42467,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171015115049,10.0.0.2,42467,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171015115051,10.0.0.2,42467,10.0.0.1,5001,3,34.0-35.0,393216,3145728
20171015115051,10.0.0.2,42467,10.0.0.1,5001,3,35.0-36.0,131072,1048576
20171015115052,10.0.0.2,42467,10.0.0.1,5001,3,36.0-37.0,393216,3145728
20171015115053,10.0.0.2,42467,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171015115054,10.0.0.2,42467,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171015115055,10.0.0.2,42467,10.0.0.1,5001,3,39.0-40.0,393216,3145728
20171015115056,10.0.0.2,42467,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20171015115057,10.0.0.2,42467,10.0.0.1,5001,3,41.0-42.0,393216,3145728
20171015115058,10.0.0.2,42467,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20171015115059,10.0.0.2,42467,10.0.0.1,5001,3,43.0-44.0,393216,3145728
20171015115100,10.0.0.2,42467,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171015115102,10.0.0.2,42467,10.0.0.1,5001,3,45.0-46.0,393216,3145728
20171015115102,10.0.0.2,42467,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171015115103,10.0.0.2,42467,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171015115105,10.0.0.2,42467,10.0.0.1,5001,3,48.0-49.0,393216,3145728
20171015115105,10.0.0.2,42467,10.0.0.1,5001,3,49.0-50.0,131072,1048576
20171015115106,10.0.0.2,42467,10.0.0.1,5001,3,50.0-51.0,393216,3145728
20171015115107,10.0.0.2,42467,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20171015115108,10.0.0.2,42467,10.0.0.1,5001,3,52.0-53.0,393216,3145728
20171015115109,10.0.0.2,42467,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171015115111,10.0.0.2,42467,10.0.0.1,5001,3,54.0-55.0,393216,3145728
20171015115111,10.0.0.2,42467,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171015115112,10.0.0.2,42467,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171015115113,10.0.0.2,42467,10.0.0.1,5001,3,57.0-58.0,393216,3145728
20171015115114,10.0.0.2,42467,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20171015115116,10.0.0.2,42467,10.0.0.1,5001,3,59.0-60.0,393216,3145728
20171015115116,10.0.0.2,42467,10.0.0.1,5001,3,0.0-60.9,19529728,2564009
