1508083344,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083344,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083345,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083345,eth0,151.85,244.76,396.60,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1508083345,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083345,s2,249.75,249.75,499.50,250,250,3.00,3.00,5.99,3,3,0.00,0.00,0,0
1508083345,s2-eth2,7256.74,292945.06,300201.81,293238,7264,92.91,98.90,191.81,99,93,0.00,0.00,0,0
1508083345,s2-eth1,246618.39,5656.34,252274.73,5662,246865,87.91,84.92,172.83,85,88,0.00,0.00,0,0
1508083345,lo,2026.97,2026.97,4053.95,2029,2029,21.98,21.98,43.96,22,22,0.00,0.00,0,0
1508083345,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083345,total,256303.70,301122.88,557426.56,301424,256560,207.79,210.79,418.58,211,208,0.00,0.00,0,0
1508083346,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083346,eth0,152.00,245.00,397.00,245,152,2.00,2.00,4.00,2,2,0.00,0.00,0,0
1508083346,eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083346,s2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083346,s2-eth2,5739.00,260656.00,266395.00,260656,5739,83.00,88.00,171.00,88,83,0.00,0.00,0,0
1508083346,s2-eth1,243750.00,5346.00,249096.00,5346,243750,86.00,81.00,167.00,81,86,0.00,0.00,0,0
1508083346,lo,341.00,341.00,682.00,341,341,4.00,4.00,8.00,4,4,0.00,0.00,0,0
1508083346,s4,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083346,total,249982.00,266588.00,516570.00,266588,249982,175.00,175.00,350.00,175,175,0.00,0.00,0,0
1508083347,s5,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1508083347,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
