20171014225015,10.0.0.2,34268,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20171014225017,10.0.0.2,34268,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171014225018,10.0.0.2,34268,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20171014225019,10.0.0.2,34268,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171014225019,10.0.0.2,34268,10.0.0.1,5001,3,4.0-5.0,131072,1048576
20171014225021,10.0.0.2,34268,10.0.0.1,5001,3,5.0-6.0,393216,3145728
20171014225021,10.0.0.2,34268,10.0.0.1,5001,3,6.0-7.0,131072,1048576
20171014225023,10.0.0.2,34268,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171014225024,10.0.0.2,34268,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171014225025,10.0.0.2,34268,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171014225025,10.0.0.2,34268,10.0.0.1,5001,3,10.0-11.0,131072,1048576
20171014225027,10.0.0.2,34268,10.0.0.1,5001,3,11.0-12.0,393216,3145728
20171014225027,10.0.0.2,34268,10.0.0.1,5001,3,12.0-13.0,131072,1048576
20171014225029,10.0.0.2,34268,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171014225030,10.0.0.2,34268,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171014225031,10.0.0.2,34268,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171014225031,10.0.0.2,34268,10.0.0.1,5001,3,16.0-17.0,131072,1048576
20171014225033,10.0.0.2,34268,10.0.0.1,5001,3,17.0-18.0,393216,3145728
20171014225033,10.0.0.2,34268,10.0.0.1,5001,3,18.0-19.0,131072,1048576
20171014225035,10.0.0.2,34268,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171014225036,10.0.0.2,34268,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171014225037,10.0.0.2,34268,10.0.0.1,5001,3,21.0-22.0,131072,1048576
20171014225038,10.0.0.2,34268,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20171014225039,10.0.0.2,34268,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171014225039,10.0.0.2,34268,10.0.0.1,5001,3,24.0-25.0,131072,1048576
20171014225041,10.0.0.2,34268,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20171014225041,10.0.0.2,34268,10.0.0.1,5001,3,26.0-27.0,131072,1048576
20171014225043,10.0.0.2,34268,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20171014225044,10.0.0.2,34268,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171014225045,10.0.0.2,34268,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171014225045,10.0.0.2,34268,10.0.0.1,5001,3,30.0-31.0,131072,1048576
20171014225046,10.0.0.2,34268,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171014225047,10.0.0.2,34268,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171014225049,10.0.0.2,34268,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171014225050,10.0.0.2,34268,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171014225051,10.0.0.2,34268,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171014225051,10.0.0.2,34268,10.0.0.1,5001,3,36.0-37.0,131072,1048576
20171014225053,10.0.0.2,34268,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171014225053,10.0.0.2,34268,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171014225055,10.0.0.2,34268,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171014225055,10.0.0.2,34268,10.0.0.1,5001,3,40.0-41.0,131072,1048576
20171014225057,10.0.0.2,34268,10.0.0.1,5001,3,41.0-42.0,393216,3145728
20171014225057,10.0.0.2,34268,10.0.0.1,5001,3,42.0-43.0,131072,1048576
20171014225059,10.0.0.2,34268,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171014225059,10.0.0.2,34268,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171014225101,10.0.0.2,34268,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171014225102,10.0.0.2,34268,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171014225102,10.0.0.2,34268,10.0.0.1,5001,3,47.0-48.0,131072,1048576
20171014225103,10.0.0.2,34268,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20171014225105,10.0.0.2,34268,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171014225105,10.0.0.2,34268,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171014225107,10.0.0.2,34268,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20171014225107,10.0.0.2,34268,10.0.0.1,5001,3,52.0-53.0,131072,1048576
20171014225109,10.0.0.2,34268,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171014225109,10.0.0.2,34268,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171014225111,10.0.0.2,34268,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20171014225112,10.0.0.2,34268,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171014225112,10.0.0.2,34268,10.0.0.1,5001,3,57.0-58.0,131072,1048576
20171014225113,10.0.0.2,34268,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20171014225115,10.0.0.2,34268,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171014225115,10.0.0.2,34268,10.0.0.1,5001,3,0.0-60.8,14680064,1931450
