20171015121129,10.0.0.2,43379,10.0.0.1,5001,3,0.0-1.0,524288,4194304
20171015121130,10.0.0.2,43379,10.0.0.1,5001,3,1.0-2.0,524288,4194304
20171015121131,10.0.0.2,43379,10.0.0.1,5001,3,2.0-3.0,393216,3145728
20171015121132,10.0.0.2,43379,10.0.0.1,5001,3,3.0-4.0,393216,3145728
20171015121133,10.0.0.2,43379,10.0.0.1,5001,3,4.0-5.0,393216,3145728
20171015121134,10.0.0.2,43379,10.0.0.1,5001,3,5.0-6.0,393216,3145728
20171015121136,10.0.0.2,43379,10.0.0.1,5001,3,6.0-7.0,393216,3145728
20171015121136,10.0.0.2,43379,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171015121137,10.0.0.2,43379,10.0.0.1,5001,3,8.0-9.0,393216,3145728
20171015121138,10.0.0.2,43379,10.0.0.1,5001,3,9.0-10.0,262144,2097152
20171015121139,10.0.0.2,43379,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171015121141,10.0.0.2,43379,10.0.0.1,5001,3,11.0-12.0,393216,3145728
20171015121141,10.0.0.2,43379,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20171015121143,10.0.0.2,43379,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20171015121143,10.0.0.2,43379,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171015121144,10.0.0.2,43379,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171015121145,10.0.0.2,43379,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171015121146,10.0.0.2,43379,10.0.0.1,5001,3,17.0-18.0,393216,3145728
20171015121147,10.0.0.2,43379,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20171015121148,10.0.0.2,43379,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171015121150,10.0.0.2,43379,10.0.0.1,5001,3,20.0-21.0,393216,3145728
20171015121150,10.0.0.2,43379,10.0.0.1,5001,3,21.0-22.0,131072,1048576
20171015121151,10.0.0.2,43379,10.0.0.1,5001,3,22.0-23.0,393216,3145728
20171015121152,10.0.0.2,43379,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171015121153,10.0.0.2,43379,10.0.0.1,5001,3,24.0-25.0,262144,2097152
20171015121154,10.0.0.2,43379,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20171015121155,10.0.0.2,43379,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171015121157,10.0.0.2,43379,10.0.0.1,5001,3,27.0-28.0,393216,3145728
20171015121157,10.0.0.2,43379,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171015121158,10.0.0.2,43379,10.0.0.1,5001,3,29.0-30.0,262144,2097152
20171015121159,10.0.0.2,43379,10.0.0.1,5001,3,30.0-31.0,393216,3145728
20171015121200,10.0.0.2,43379,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171015121201,10.0.0.2,43379,10.0.0.1,5001,3,32.0-33.0,393216,3145728
20171015121202,10.0.0.2,43379,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171015121203,10.0.0.2,43379,10.0.0.1,5001,3,34.0-35.0,393216,3145728
20171015121204,10.0.0.2,43379,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171015121205,10.0.0.2,43379,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20171015121206,10.0.0.2,43379,10.0.0.1,5001,3,37.0-38.0,393216,3145728
20171015121208,10.0.0.2,43379,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171015121208,10.0.0.2,43379,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171015121210,10.0.0.2,43379,10.0.0.1,5001,3,40.0-41.0,393216,3145728
20171015121210,10.0.0.2,43379,10.0.0.1,5001,3,41.0-42.0,131072,1048576
20171015121212,10.0.0.2,43379,10.0.0.1,5001,3,42.0-43.0,393216,3145728
20171015121212,10.0.0.2,43379,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171015121213,10.0.0.2,43379,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20171015121215,10.0.0.2,43379,10.0.0.1,5001,3,45.0-46.0,393216,3145728
20171015121215,10.0.0.2,43379,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171015121216,10.0.0.2,43379,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171015121218,10.0.0.2,43379,10.0.0.1,5001,3,48.0-49.0,393216,3145728
20171015121218,10.0.0.2,43379,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20171015121219,10.0.0.2,43379,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171015121221,10.0.0.2,43379,10.0.0.1,5001,3,51.0-52.0,393216,3145728
20171015121221,10.0.0.2,43379,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171015121223,10.0.0.2,43379,10.0.0.1,5001,3,53.0-54.0,393216,3145728
20171015121223,10.0.0.2,43379,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171015121224,10.0.0.2,43379,10.0.0.1,5001,3,55.0-56.0,393216,3145728
20171015121225,10.0.0.2,43379,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171015121226,10.0.0.2,43379,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171015121227,10.0.0.2,43379,10.0.0.1,5001,3,58.0-59.0,393216,3145728
20171015121228,10.0.0.2,43379,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171015121228,10.0.0.2,43379,10.0.0.1,5001,3,0.0-60.5,19267584,2548743
