20171014224752,10.0.0.2,34248,10.0.0.1,5001,3,0.0-1.0,393216,3145728
20171014224753,10.0.0.2,34248,10.0.0.1,5001,3,1.0-2.0,262144,2097152
20171014224754,10.0.0.2,34248,10.0.0.1,5001,3,2.0-3.0,262144,2097152
20171014224755,10.0.0.2,34248,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20171014224756,10.0.0.2,34248,10.0.0.1,5001,3,4.0-5.0,131072,1048576
20171014224757,10.0.0.2,34248,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20171014224758,10.0.0.2,34248,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20171014224759,10.0.0.2,34248,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20171014224800,10.0.0.2,34248,10.0.0.1,5001,3,8.0-9.0,262144,2097152
20171014224801,10.0.0.2,34248,10.0.0.1,5001,3,9.0-10.0,131072,1048576
20171014224802,10.0.0.2,34248,10.0.0.1,5001,3,10.0-11.0,262144,2097152
20171014224803,10.0.0.2,34248,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20171014224804,10.0.0.2,34248,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20171014224805,10.0.0.2,34248,10.0.0.1,5001,3,13.0-14.0,131072,1048576
20171014224806,10.0.0.2,34248,10.0.0.1,5001,3,14.0-15.0,262144,2097152
20171014224807,10.0.0.2,34248,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20171014224808,10.0.0.2,34248,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20171014224809,10.0.0.2,34248,10.0.0.1,5001,3,17.0-18.0,262144,2097152
20171014224809,10.0.0.2,34248,10.0.0.1,5001,3,18.0-19.0,131072,1048576
20171014224811,10.0.0.2,34248,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20171014224812,10.0.0.2,34248,10.0.0.1,5001,3,20.0-21.0,262144,2097152
20171014224813,10.0.0.2,34248,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20171014224814,10.0.0.2,34248,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20171014224815,10.0.0.2,34248,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20171014224816,10.0.0.2,34248,10.0.0.1,5001,3,24.0-25.0,131072,1048576
20171014224817,10.0.0.2,34248,10.0.0.1,5001,3,25.0-26.0,262144,2097152
20171014224818,10.0.0.2,34248,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20171014224819,10.0.0.2,34248,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20171014224820,10.0.0.2,34248,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20171014224820,10.0.0.2,34248,10.0.0.1,5001,3,29.0-30.0,131072,1048576
20171014224822,10.0.0.2,34248,10.0.0.1,5001,3,30.0-31.0,262144,2097152
20171014224823,10.0.0.2,34248,10.0.0.1,5001,3,31.0-32.0,262144,2097152
20171014224824,10.0.0.2,34248,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20171014224825,10.0.0.2,34248,10.0.0.1,5001,3,33.0-34.0,262144,2097152
20171014224826,10.0.0.2,34248,10.0.0.1,5001,3,34.0-35.0,262144,2097152
20171014224827,10.0.0.2,34248,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20171014224828,10.0.0.2,34248,10.0.0.1,5001,3,36.0-37.0,131072,1048576
20171014224829,10.0.0.2,34248,10.0.0.1,5001,3,37.0-38.0,262144,2097152
20171014224830,10.0.0.2,34248,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20171014224831,10.0.0.2,34248,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20171014224831,10.0.0.2,34248,10.0.0.1,5001,3,40.0-41.0,131072,1048576
20171014224833,10.0.0.2,34248,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20171014224834,10.0.0.2,34248,10.0.0.1,5001,3,42.0-43.0,262144,2097152
20171014224835,10.0.0.2,34248,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20171014224836,10.0.0.2,34248,10.0.0.1,5001,3,44.0-45.0,131072,1048576
20171014224837,10.0.0.2,34248,10.0.0.1,5001,3,45.0-46.0,262144,2097152
20171014224838,10.0.0.2,34248,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20171014224839,10.0.0.2,34248,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20171014224840,10.0.0.2,34248,10.0.0.1,5001,3,48.0-49.0,262144,2097152
20171014224840,10.0.0.2,34248,10.0.0.1,5001,3,49.0-50.0,131072,1048576
20171014224842,10.0.0.2,34248,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20171014224843,10.0.0.2,34248,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20171014224844,10.0.0.2,34248,10.0.0.1,5001,3,52.0-53.0,262144,2097152
20171014224845,10.0.0.2,34248,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20171014224846,10.0.0.2,34248,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20171014224846,10.0.0.2,34248,10.0.0.1,5001,3,55.0-56.0,131072,1048576
20171014224848,10.0.0.2,34248,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20171014224849,10.0.0.2,34248,10.0.0.1,5001,3,57.0-58.0,262144,2097152
20171014224850,10.0.0.2,34248,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20171014224851,10.0.0.2,34248,10.0.0.1,5001,3,59.0-60.0,262144,2097152
20171014224851,10.0.0.2,34248,10.0.0.1,5001,3,0.0-61.1,14548992,1905812
